"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:3VlqRGxNLkOewBPGAz3aIX","Indian Summer","spotify:artist:24V5UY0nChKpnb1TBPJhCw","Jai Wolf","spotify:album:5gr4ZHjLcf93Cvo0xcmndm","Indian Summer","spotify:artist:24V5UY0nChKpnb1TBPJhCw","Jai Wolf","2015-06-10","https://i.scdn.co/image/ab67616d0000b2739b8cd0ad0f82532e42711565","1","1","248470","","false","0","USQY51566563","","2021-06-12T06:44:12Z"
"spotify:track:1BncfTJAWxrsxyT9culBrj","Experience","spotify:artist:2uFUBdaVGtyMqckSeCl0Qj, spotify:artist:59r5UU2HOytn9V5uMZ5Vur, spotify:artist:1k1AM2ESRQseVAj6rvBdtx","Ludovico Einaudi, Daniel Hope, I Virtuosi Italiani","spotify:album:3uJ6D2WOPdjwJ0SrsH9EiG","In A Time Lapse","spotify:artist:2uFUBdaVGtyMqckSeCl0Qj","Ludovico Einaudi","2013-01-01","https://i.scdn.co/image/ab67616d0000b2736c8ef0538e04f2e28380dcc5","1","12","315426","","false","79","ITB281200070","","2021-06-10T09:38:01Z"
"spotify:track:1hmqFrMIGoGcXmAenoK2Cp","bad guy x still don't know my name","spotify:artist:4HLqTSlG8xmlRDdxD0XQZW","Boom Boom Bass","spotify:album:3iPRqkWrcZBPI5TbxHKcTz","bad guy x still don't know my name","spotify:artist:4HLqTSlG8xmlRDdxD0XQZW","Boom Boom Bass","2021-02-18","https://i.scdn.co/image/ab67616d0000b27326d419aef99122ad3f668071","1","1","194950","","false","0","QZFZ72190745","","2021-06-05T20:33:48Z"
"spotify:track:0sUYJgTrFcEVpYlGFtCkS8","Sorry","spotify:artist:1uNFoZAHBGtllmzznpCI3s","Justin Bieber","spotify:album:1velPBMcLq3oBcRo5yMGIU","Bikin Semangat","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2021-06-04","https://i.scdn.co/image/ab67616d0000b2739ab1addaab79d5e95a9d55dd","1","2","200786","","false","14","USUM71516760","","2021-06-04T15:49:58Z"
"spotify:track:43h6hxUUBIUCwoHEos90UV","Seaside (Demo Seb)","spotify:artist:0RGDVI8BLlpav7sViik5MU","Vazer","spotify:album:1rTyrM0Q3N7M3le5k9xtuK","Seaside (Demo Seb)","spotify:artist:0RGDVI8BLlpav7sViik5MU","Vazer","2021-05-13","https://i.scdn.co/image/ab67616d0000b2732698a66ce4a975a8ce4a591f","1","1","131517","","false","0","TCAFO2157922","","2021-06-04T09:01:38Z"
"spotify:track:7uJvH1U5rhQBEwJILAyA3D","Write This Down (feat. Nieve)","spotify:artist:7rdiGVXL2fFyONexHzfKFS","SoulChef","spotify:album:6FF3m2vhgnhP7S00HsHk07","Escapism","spotify:artist:7rdiGVXL2fFyONexHzfKFS","SoulChef","2010-11-17","https://i.scdn.co/image/ab67616d0000b273e7023e995978faf62c038f48","1","14","189426","","false","1","JPD731001046","","2021-06-03T10:16:00Z"
"spotify:track:5bUZrcCTqZS197lAUR19Zx","Breaking Me - Bruno Martini Remix","spotify:artist:0u6GtibW46tFX7koQ6uNJZ, spotify:artist:5Wg2b4Mp42gicxEeDNawf7, spotify:artist:5veVxxPm1vzgi6pO2iVA8L","Topic, A7S, Bruno Martini","spotify:album:3ZpAZHIy9XeAdrDLK7O3CN","Breaking Me (Bruno Martini Remix)","spotify:artist:0u6GtibW46tFX7koQ6uNJZ, spotify:artist:5Wg2b4Mp42gicxEeDNawf7, spotify:artist:5veVxxPm1vzgi6pO2iVA8L","Topic, A7S, Bruno Martini","2020-08-07","https://i.scdn.co/image/ab67616d0000b273003e91b09f85fc55b98f6516","1","1","194010","","false","43","DEUM72004521","","2021-05-30T19:24:17Z"
"spotify:track:4kweZ78lIr6RQma4siPpGm","Meenu Theme","spotify:artist:5vmFn5leTOjvDEoZUm6UQN","Santosh Mareddy","spotify:album:3a1RA49eeEKnshwbqjVb9k","Meenu Theme","spotify:artist:5vmFn5leTOjvDEoZUm6UQN","Santosh Mareddy","2021-05-24","https://i.scdn.co/image/ab67616d0000b27330ad3f3ce48aca8bb8b6788d","1","1","74762","https://p.scdn.co/mp3-preview/c47ecb7a7f78b6bc9be3e5a4ba9db2efadfa15d9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","QZHN82166991","","2021-05-30T10:26:59Z"
"spotify:track:3Vv2S775WX4PkAvCrTAdkk","Beatbox - Slowed","spotify:artist:7Msap4XaLjUEsm31e8Pqi7","The Joshuan Project","spotify:album:6SfI8Rwcmg7PG2OVNU0zUX","Beatbox (Slowed)","spotify:artist:7Msap4XaLjUEsm31e8Pqi7","The Joshuan Project","2021-04-09","https://i.scdn.co/image/ab67616d0000b273d95b413ca8383fed9603f5e5","1","1","98350","","false","0","QZKUS2113493","","2021-05-25T16:39:48Z"
"spotify:track:7MAibcTli4IisCtbHKrGMh","Leave The Door Open","spotify:artist:0du5cEVh5yTK9QJze8zA0C, spotify:artist:3jK9MiCrA42lLAdMGUZpwa, spotify:artist:6PvvGcCY2XtUcSRld1Wilr","Bruno Mars, Anderson .Paak, Silk Sonic","spotify:album:7dfPqXck6BB9wpThrVYBss","Leave The Door Open","spotify:artist:0du5cEVh5yTK9QJze8zA0C, spotify:artist:3jK9MiCrA42lLAdMGUZpwa, spotify:artist:6PvvGcCY2XtUcSRld1Wilr","Bruno Mars, Anderson .Paak, Silk Sonic","2021-03-05","https://i.scdn.co/image/ab67616d0000b2736f9e6abbd6fa43ac3cdbeee0","1","1","242096","","false","16","USAT22100906","","2021-05-25T16:20:03Z"
"spotify:track:03EuhmMsEHVFI9ytainStU","I Can't Stop","spotify:artist:7muzHifhMdnfN1xncRLOqk","Flux Pavilion","spotify:album:4nr0xtBBSdHcnaq3iSqEIr","Lines in Wax","spotify:artist:7muzHifhMdnfN1xncRLOqk","Flux Pavilion","2010-10-11","https://i.scdn.co/image/ab67616d0000b2733d9de37d9217f51dc24f1a53","1","3","303911","https://p.scdn.co/mp3-preview/eda4384370003b45fd832a144fef6df98372055a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","GBQZQ1000193","","2021-05-25T08:11:20Z"
"spotify:track:4iJyoBOLtHqaGxP12qzhQI","Peaches (feat. Daniel Caesar & Giveon)","spotify:artist:1uNFoZAHBGtllmzznpCI3s, spotify:artist:20wkVLutqVOYrc0kxFs7rA, spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP","Justin Bieber, Daniel Caesar, Giveon","spotify:album:5dGWwsZ9iB2Xc3UKR0gif2","Justice","spotify:artist:1uNFoZAHBGtllmzznpCI3s","Justin Bieber","2021-03-19","https://i.scdn.co/image/ab67616d0000b273e6f407c7f3a0ec98845e4431","1","12","198081","","true","84","USUM72102636","","2021-05-24T16:19:09Z"
"spotify:track:3Ofmpyhv5UAQ70mENzB277","Astronaut In The Ocean","spotify:artist:1uU7g3DNSbsu0QjSEqZtEd","Masked Wolf","spotify:album:7vus4Q8r5DS2Dl1JClxEsA","Astronaut In The Ocean","spotify:artist:1uU7g3DNSbsu0QjSEqZtEd","Masked Wolf","2021-01-06","https://i.scdn.co/image/ab67616d0000b27397fdd7cf1b14d78c6a7fb17f","1","1","132780","https://p.scdn.co/mp3-preview/e89e477c2467c477031561ff801c055c5777de4f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","77","USAT22100017","","2021-05-23T20:03:57Z"
"spotify:track:5MLreTrtwv7fGyyAy0RyeB","See Me Fall - Y2K Remix","spotify:artist:5tLx2xpkiHdzvX9CIymCfR, spotify:artist:6USMTwO0MNDnKte5a5h0xx","Ro Ransom, Y2K","spotify:album:20ZH0IHnyBagQUmOGcAHmp","Momentum (Mixtape)","spotify:artist:5tLx2xpkiHdzvX9CIymCfR","Ro Ransom","2017-10-27","https://i.scdn.co/image/ab67616d0000b273d1ec3ffaf6384df4647ba46e","1","10","201508","https://p.scdn.co/mp3-preview/38ed82359161e7ac2c30b75b25396eb81d320d56?cid=9950ac751e34487dbbe027c4fd7f8e99","true","69","QM42K1602291","","2021-05-23T20:01:34Z"
"spotify:track:161DnLWsx1i3u1JT05lzqU","Talking to the Moon","spotify:artist:0du5cEVh5yTK9QJze8zA0C","Bruno Mars","spotify:album:1uyf3l2d4XYwiEqAb7t7fX","Doo-Wops & Hooligans","spotify:artist:0du5cEVh5yTK9QJze8zA0C","Bruno Mars","2010-10-05","https://i.scdn.co/image/ab67616d0000b273f6b55ca93bd33211227b502b","1","7","217866","https://p.scdn.co/mp3-preview/6feba1b412530ab0d9dd1f849180f039831acc42?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","USAT21001985","","2021-05-23T06:03:35Z"
"spotify:track:39pMuJ3ShxDqb7bBIAXSYG","Exil","spotify:artist:4XmN4QdtGS3wBL5Erq7RWu","Hiboky","spotify:album:2GKh18sSLDawrjM4P3RtRS","Exil","spotify:artist:4XmN4QdtGS3wBL5Erq7RWu","Hiboky","2018-12-07","https://i.scdn.co/image/ab67616d0000b273859fa3aa3f251d70f34ee3be","1","1","134682","https://p.scdn.co/mp3-preview/1c87c76ffbf5b19e30c135cc3f8d863b6acdb269?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","QZES91801592","","2021-05-13T22:32:55Z"
"spotify:track:77QGX6oHNF1MyJ07Svhi3t","Deep Dancing","spotify:artist:6e3yEhnS2uTx2i57KqFdn1","Manu Saint","spotify:album:7tgCBJPMOGGUwpSVhn1NCe","El Video Mas Visto en Youtube","spotify:artist:6e3yEhnS2uTx2i57KqFdn1","Manu Saint","2020-06-01","https://i.scdn.co/image/ab67616d0000b273b55440d1556f73e05da35c3b","1","4","112682","https://p.scdn.co/mp3-preview/5a0018f21d322e085f12618134b61de084264a42?cid=9950ac751e34487dbbe027c4fd7f8e99","true","37","QZHZ52054996","","2021-05-13T22:20:18Z"
"spotify:track:5rAUZy2eDdegBxUVYxePK2","In The End - Mellen Gi Remix","spotify:artist:73jlPRxT7z5xk29sMqFDjU, spotify:artist:647D92XNDYTUt5A0idePJ4, spotify:artist:6Hpe3EZqFMWYtJ61D0GjSa","Tommee Profitt, Fleurie, Mellen Gi","spotify:album:4ogDiddFmcxnT4PC9lVEoV","In The End","spotify:artist:73jlPRxT7z5xk29sMqFDjU","Tommee Profitt","2019-03-22","https://i.scdn.co/image/ab67616d0000b27346557fdc7325844aa2177155","1","2","218188","","false","72","USUG11802944","","2021-05-13T21:48:10Z"
"spotify:track:2q4rjDy9WhaN3o9MvDbO21","Kiss Me Thru The Phone","spotify:artist:6GMYJwaziB4ekv1Y6wCDWS, spotify:artist:4p07QU02SrLsaORo25h2Lg","Soulja Boy, Sammie","spotify:album:2zwyBK8ea29FqWuY8IiRJu","iSouljaBoyTellem","spotify:artist:6GMYJwaziB4ekv1Y6wCDWS","Soulja Boy","2008-01-01","https://i.scdn.co/image/ab67616d0000b2736aef62bd0a60aac7df9a9e37","1","6","193386","","false","80","USUM70848200","","2021-05-13T16:54:03Z"
"spotify:track:4UcExYnQXgIeokB5uw6w0L","Coolin'","spotify:artist:5CmmBQ4nRtpLnWEMHCX3Oe","Dub'L U","spotify:album:2hOEdFTrDhX0Ip1pRpFJm0","NEPTUNES RECORD PLAYER","spotify:artist:5CmmBQ4nRtpLnWEMHCX3Oe","Dub'L U","2020-12-07","https://i.scdn.co/image/ab67616d0000b27387e87a10a762ad82239f190c","1","9","105945","","false","0","QZNMV2071428","","2021-05-13T16:53:13Z"
"spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q","Rasputin","spotify:artist:6QMABvTzixnxzsLYyhqRxI, spotify:artist:54R6Y0I7jGUCveDTtI21nb","Majestic, Boney M.","spotify:album:6PzYuR9c0CYCPJTnqylPhd","Rasputin","spotify:artist:6QMABvTzixnxzsLYyhqRxI, spotify:artist:54R6Y0I7jGUCveDTtI21nb","Majestic, Boney M.","2021-02-26","https://i.scdn.co/image/ab67616d0000b273f05cf0af79d057704dc994f4","1","1","186209","https://p.scdn.co/mp3-preview/ad54133fba3671bed149315a15c410a52569f42b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","DEE862100256","","2021-05-12T14:05:56Z"
"spotify:track:0c8UwWrBOgAQEzzwSMUYJs","Freak but When It Ends It's Not Streets","spotify:artist:68NNfRvaf3otTQcgvnF0ed","MidnightDrives","spotify:album:454JITDT1UrhYYjhYlsfE0","Freak but When It Ends It's Not Streets","spotify:artist:68NNfRvaf3otTQcgvnF0ed","MidnightDrives","2021-04-30","https://i.scdn.co/image/ab67616d0000b27328b90b0e7926a34d86f55c6a","1","1","239436","https://p.scdn.co/mp3-preview/5640c7ed4227f91253d2b0b58a25cdafc7c8d6a7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","TCAFO2104877","","2021-05-12T14:05:46Z"
"spotify:track:33ItDQz3j447Epl427lcu8","F a n t a s y T a l k i n g t o t h e M o o n","spotify:artist:68NNfRvaf3otTQcgvnF0ed","MidnightDrives","spotify:album:4AF5lF3RgFAxJ8GryyHxW8","F a n t a s y T a l k i n g t o t h e M o o n","spotify:artist:68NNfRvaf3otTQcgvnF0ed","MidnightDrives","2021-04-03","https://i.scdn.co/image/ab67616d0000b27302449d702ab0d3a03cc326c5","1","1","205773","","false","0","TCAFM2180826","","2021-05-12T14:05:27Z"
"spotify:track:2tp9qlqL0uXQOsPXExs4fs","T a l k i n g t o t h e P l a y D a t e","spotify:artist:68NNfRvaf3otTQcgvnF0ed","MidnightDrives","spotify:album:7GeUVs3GtZ4msl40hCWbnd","T a l k i n g t o t h e P l a y D a t e","spotify:artist:68NNfRvaf3otTQcgvnF0ed","MidnightDrives","2021-04-12","https://i.scdn.co/image/ab67616d0000b273ef930c928c7e8ad92441bfc3","1","1","174916","https://p.scdn.co/mp3-preview/d1e6d0006b0f26a465f0d65a80722ec6f34995d7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","TCAFN2120055","","2021-05-12T14:05:08Z"
"spotify:track:1Xi84slp6FryDSCbzq4UCD","Arcade","spotify:artist:3klZnJvYGIbWritVwQD434","Duncan Laurence","spotify:album:7BISGeB7QwhqRIadxuLHfG","Arcade","spotify:artist:3klZnJvYGIbWritVwQD434","Duncan Laurence","2019-03-07","https://i.scdn.co/image/ab67616d0000b273a954408e456d4d9d410f448b","1","1","183624","","false","79","NL1TK1900001","","2021-05-07T22:50:37Z"
"spotify:track:1v1oIWf2Xgh54kIWuKsDf6","Runaway","spotify:artist:1WgXqy2Dd70QQOU7Ay074N","AURORA","spotify:album:6YMSXPIHkA2jPIlFHuejXW","All My Demons Greeting Me As A Friend (Deluxe)","spotify:artist:1WgXqy2Dd70QQOU7Ay074N","AURORA","2016-03-11","https://i.scdn.co/image/ab67616d0000b273c379325088c2845fe85cd70a","1","1","248826","","false","79","GBUM71500527","","2021-04-29T13:19:40Z"
"spotify:track:3JXafH2e31PxfrnVKoP0WE","Scorpion TV Theme","spotify:artist:54qL6HOA0vyhhnFw5inqXq","Mount Royal Orchestra","spotify:album:0oEEiisEOuiHahtg2lemIJ","Best Instrumental TV Hits v5","spotify:artist:54qL6HOA0vyhhnFw5inqXq","Mount Royal Orchestra","2017-08-17","https://i.scdn.co/image/ab67616d0000b273ea1f9ed61664507e2c4da612","1","9","45579","","false","0","QMEZE1733574","","2021-04-26T06:21:13Z"
"spotify:track:4G3IXyVRxSx5lLhUvv3fu3","Fractures","spotify:artist:45eNHdiiabvmbp4erw26rg, spotify:artist:3RTklnRcfHgkQJwFpgOq3t","ILLENIUM, Nevve","spotify:album:5rvIgXvAPGWspXY4rDLkeU","Awake","spotify:artist:45eNHdiiabvmbp4erw26rg","ILLENIUM","2017-09-21","https://i.scdn.co/image/ab67616d0000b273ad3b5398f9086d7f6e19331b","1","6","245250","","false","40","TCACX1718924","","2021-04-25T06:43:15Z"
"spotify:track:7IP8IvUuHshugIKiHmhdD2","Hope","spotify:artist:6vbY3hOaCAhC7VjucswgdS, spotify:artist:5NDMothbpdpq2xHqSjrrWn","Twista, Faith Evans","spotify:album:7f7Z0CZyfXRiGhCU8ED2Sv","Hope","spotify:artist:6vbY3hOaCAhC7VjucswgdS, spotify:artist:5NDMothbpdpq2xHqSjrrWn","Twista, Faith Evans","2004","https://i.scdn.co/image/ab67616d0000b2737b66d02abe9846c47bdef986","1","1","252320","","false","0","USCA20401355","","2021-04-20T10:17:00Z"
"spotify:track:56LYsQITV7nEggGBVuu846","Wing$","spotify:artist:5BcAKTbp20cv7tC5VqPFoC","Macklemore & Ryan Lewis","spotify:album:6XO9dbsH9zhuQgFGH0hUrb","The Heist","spotify:artist:5BcAKTbp20cv7tC5VqPFoC","Macklemore & Ryan Lewis","2012-10-10","https://i.scdn.co/image/ab67616d0000b273162f60d1c6de9aa46b138399","1","11","299599","","false","0","GMM881200011","","2021-04-20T10:15:13Z"
"spotify:track:2qsUxsph43Tz93jKigQdXC","Here [Slowed] - Lucian Remix","spotify:artist:6U4kNoqgmMUhOljzOZa5AN","Hollup","spotify:album:6BS1ejl1M2CmVUTFPnNWR0","Here [Slowed] (Lucian Remix)","spotify:artist:6U4kNoqgmMUhOljzOZa5AN","Hollup","2021-04-06","https://i.scdn.co/image/ab67616d0000b27361a50955bf79ed84cc8919d1","1","1","248502","","false","0","QZES82115617","","2021-04-18T20:18:42Z"
"spotify:track:7uCqKbtBfGaURLUC0W9UAX","Sye Raa (From ""Sye Raa Narasimha Reddy"")","spotify:artist:3eDT9fwXKuHWFvgZaaYC5v, spotify:artist:0oOet2f43PA68X5RxKobEy, spotify:artist:7HCqGPJcQTyGJ2yqntbuyr","Sunidhi Chauhan, Shreya Ghoshal, Amit Trivedi","spotify:album:68rE1g6zP69Qrc0d3FTAgT","Sye Raa (From ""Syeraa Narasimha Reddy"")","spotify:artist:3eDT9fwXKuHWFvgZaaYC5v, spotify:artist:0oOet2f43PA68X5RxKobEy, spotify:artist:7HCqGPJcQTyGJ2yqntbuyr","Sunidhi Chauhan, Shreya Ghoshal, Amit Trivedi","2019-09-22","https://i.scdn.co/image/ab67616d0000b2738cafcf07e38803997275e6cc","1","1","328445","https://p.scdn.co/mp3-preview/cb2d950c901d054fbe81044fc9ac446aec80d553?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","INS181904879","","2021-04-11T12:54:59Z"
"spotify:track:4tHEQ5yfhaLuSAUzeIfacV","Mayonaka no Door / Stay with Me","spotify:artist:4hUmsYcvD8C5zuVSP93jb1","Miki Matsubara","spotify:album:1SryRLo9XbtWOOuEky0Yhs","Light Mellow Miki Matsubara","spotify:artist:4hUmsYcvD8C5zuVSP93jb1","Miki Matsubara","2014","https://i.scdn.co/image/ab67616d0000b27304b832aa9956c424c8036e1a","1","1","274400","https://p.scdn.co/mp3-preview/fe8b64fd6a9741238bccf080efc22889ffff9aa8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","JPPC07950573","","2021-04-07T20:56:15Z"
"spotify:track:6ljbkNIzfmFrGyYUTUAleN","Remember the Name (feat. Styles of Beyond)","spotify:artist:7dWYWUbO68rXJOcyA7SpJk, spotify:artist:5bf6yYgHODBW5EreBZshpX","Fort Minor, Styles Of Beyond","spotify:album:1YIAli70SqLNnmSJZjlVpr","The Rising Tied","spotify:artist:7dWYWUbO68rXJOcyA7SpJk","Fort Minor","2005-11-15","https://i.scdn.co/image/ab67616d0000b273100fb4649eae80922bf1acbf","1","2","230493","https://p.scdn.co/mp3-preview/f83adb782b5be27c28c73d93ad87ac3a8f2c918d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","69","USWB10502457","","2021-04-02T03:31:51Z"
"spotify:track:7lQWRAjyhTpCWFC0jmclT4","Gangsta's Paradise","spotify:artist:3y24n3XhZ96wgwRXjvS17T, spotify:artist:2LhsePRtgCo4THVKULQBL7","Coolio, L.V.","spotify:album:0fYctMs4EvoEqzDh8Kmg5g","Gangsta's Paradise","spotify:artist:3y24n3XhZ96wgwRXjvS17T","Coolio","1995-11-07","https://i.scdn.co/image/ab67616d0000b2737632fe25cd368dc205927f0c","1","2","240693","","false","6","USTB10400128","","2021-03-29T17:15:22Z"
"spotify:track:78iVPIyFgGjQ0g0TmDWYtQ","Tongue","spotify:artist:7zrkALJ9ayRjzysp4QYoEg, spotify:artist:5vssQp6TyMHsx4mihKVAsC","Maribou State, Holly Walker","spotify:album:4dKPxlyACwA9N3BBYTDjm2","Tongue EP","spotify:artist:7zrkALJ9ayRjzysp4QYoEg, spotify:artist:5vssQp6TyMHsx4mihKVAsC","Maribou State, Holly Walker","2013-01-01","https://i.scdn.co/image/ab67616d0000b27395aedad3eb49f65d6f7c1a86","1","1","304825","","false","58","GBEFR1308386","","2021-03-27T18:12:37Z"
"spotify:track:2usrT8QIbIk9y0NEtQwS4j","Intro","spotify:artist:3iOvXCl6edW5Um0fXEBRXy","The xx","spotify:album:2av2ZSHlvD7rvLSsMvtYCG","xx","spotify:artist:3iOvXCl6edW5Um0fXEBRXy","The xx","2009-08-16","https://i.scdn.co/image/ab67616d0000b27348a95897fd91eb34032a93e3","1","1","127920","https://p.scdn.co/mp3-preview/f720524ac3d0fdae06db3f3c6384f70e3b791114?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","GBBKS0900196","","2021-03-19T12:58:03Z"
"spotify:track:27NV2KxoQ8WuLMqlTDI61F","Often - Kygo Remix","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:23fqKkggKUBHNkbKtXEls4","The Weeknd, Kygo","spotify:album:0V4FRK9laLF1enOUga4b2d","Often (Kygo Remix)","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","2015-04-07","https://i.scdn.co/image/ab67616d0000b273cc453150b04581f1295e1e36","1","1","234400","","true","68","USUG11500524","","2021-03-16T13:30:01Z"
"spotify:track:6ce17pZwsMcYNab5IaC5MQ","I'd Love To Change The World - Matstubs Remix","spotify:artist:51V0E9ipJyIj7yFDkaLx96, spotify:artist:0chxndMxE0AhAeYED1Ay9d","Jetta, Matstubs","spotify:album:6Rrkbe2xgFPfCF2frnzUg3","I'd Love To Change The World (Matstubs Remix)","spotify:artist:51V0E9ipJyIj7yFDkaLx96","Jetta","2015-12-18","https://i.scdn.co/image/ab67616d0000b27348ae5a9f66bb4de527c2c299","1","1","189973","","false","64","USUM71519186","","2021-03-16T05:41:12Z"
"spotify:track:6r7FXNO57mlZCBY6PXcZZT","Five Hours","spotify:artist:6VD4UEUPvtsemqD3mmTqCR","Deorro","spotify:album:3hM67HrtJ55aUC5TGt66Za","Five Hours","spotify:artist:6VD4UEUPvtsemqD3mmTqCR","Deorro","2014-10-14","https://i.scdn.co/image/ab67616d0000b273318badd111f8e1f8ee812c64","1","1","326887","https://p.scdn.co/mp3-preview/34e230e463962fe98eaaf50f110c2ba2a5583014?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","CH3131340319","","2021-03-10T18:29:41Z"
"spotify:track:3h4T9Bg8OVSUYa6danHeH5","Animals","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","spotify:album:6LtzdMGhOCh9s6sssWrpuD","V (Asia Tour Edition)","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2015-05-18","https://i.scdn.co/image/ab67616d0000b27337677af5b4f23fe9dc8a3c04","1","2","231013","","false","71","USUM71409576","","2021-03-06T17:54:48Z"
"spotify:track:5YLHLxoZsodDWjqSgjhBf3","Myself","spotify:artist:4GvEc3ANtPPjt1ZJllr5Zl","Bazzi","spotify:album:5EEkfRgfYHiFu0lGur6Z6M","COSMIC","spotify:artist:4GvEc3ANtPPjt1ZJllr5Zl","Bazzi","2018-04-12","https://i.scdn.co/image/ab67616d0000b273f9f2d43ff44bdfbe8c556f8d","1","3","167552","https://p.scdn.co/mp3-preview/667044a31827560950e626d7a10feaceda136bfe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","USAT21801524","","2021-03-05T18:37:18Z"
"spotify:track:5xdVqHtFS0eLuNp4Z8Wbpa","Good For You","spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx, spotify:artist:13ubrt8QOOCPljQ2FL1Kca","Selena Gomez, A$AP Rocky","spotify:album:3Kbuu2tHsIbplFUkB7a5oE","Revival (Deluxe)","spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx","Selena Gomez","2015-10-09","https://i.scdn.co/image/ab67616d0000b2736bc7473df6c9d1fd90972e84","1","6","221280","","false","69","USUM71508741","","2021-03-02T19:56:16Z"
"spotify:track:24xTylaPWS5iVVCxwTTkcv","Who You Really Are","spotify:artist:0mCdmt2O8dd8jJWv7m24EE, spotify:artist:6Ie1HZJ0vFXxxogMhPnZcg","David Arnold, Michael Price","spotify:album:1Atz019YMT6F2zC4SsIVrs","Sherlock Series 4: The Final Problem (Original Television Soundtrack)","spotify:artist:0mCdmt2O8dd8jJWv7m24EE, spotify:artist:6Ie1HZJ0vFXxxogMhPnZcg","David Arnold, Michael Price","2017-01-16","https://i.scdn.co/image/ab67616d0000b2730ee7ba7eb1d01bc8c846987c","1","11","155773","","false","0","GBAJC1700031","","2021-03-02T18:30:48Z"
"spotify:track:1ydmhnyDOWr5y0s7Vvdw5i","Can't Hold Us (feat. Ray Dalton)","spotify:artist:5BcAKTbp20cv7tC5VqPFoC, spotify:artist:3JhNCzhSMTxs9WLGJJxWOY, spotify:artist:4myTppRgh0rojLxx8RycOp, spotify:artist:4e0nWw2r4BoQSKPQ2zpU13","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton","spotify:album:2pFX16u42q0e5F5vRmmzYT","The Heist (Deluxe Edition)","spotify:artist:5BcAKTbp20cv7tC5VqPFoC, spotify:artist:3JhNCzhSMTxs9WLGJJxWOY, spotify:artist:4myTppRgh0rojLxx8RycOp","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis","2012-10-09","https://i.scdn.co/image/ab67616d0000b273938f1c0cc7d36a671ed226a7","1","2","258431","https://p.scdn.co/mp3-preview/8c9523a2742ba6dc93ce1d719e9daa8aaedaa3d8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","GMM881200002","","2021-03-02T07:57:02Z"
"spotify:track:2KMLGJ1mPfRE4GNdL92rl3","Toss A Coin To Your Witcher","spotify:artist:0JnNzCUsHuDcUcBatOzuGP, spotify:artist:2GGcFMw7PABKRpAS0lpYX6, spotify:artist:3yhgVqRLh6DyzacZyQPNWc","Sonya Belousova, Giona Ostinelli, Joey Batey","spotify:album:5tdmyKWNxDlCvYCdJQKGoS","The Witcher (Music from the Netflix Original Series)","spotify:artist:0JnNzCUsHuDcUcBatOzuGP, spotify:artist:2GGcFMw7PABKRpAS0lpYX6","Sonya Belousova, Giona Ostinelli","2020-01-24","https://i.scdn.co/image/ab67616d0000b2733e7e7a06ef941871a2f51135","1","2","190306","https://p.scdn.co/mp3-preview/e08c02da16c6310c8215ab32d4338bf0d54d9cd0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USQX92000198","","2021-02-28T07:00:49Z"
"spotify:track:3RiPr603aXAoi4GHyXx0uy","Hymn for the Weekend","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","Coldplay","spotify:album:3cfAM8b8KqJRoIzt3zLKqw","A Head Full of Dreams","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","Coldplay","2015-12-04","https://i.scdn.co/image/ab67616d0000b2738ff7c3580d429c8212b9a3b6","1","3","258266","https://p.scdn.co/mp3-preview/cb0aa0a64ef56a161fbe2b298174cd69d8a71a9d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","85","GBAYE1500979","","2021-02-24T18:30:59Z"
